source,destination,timestamp,state_label,w
0,125,0,0,0.0
0,128,0,0,0.0
0,133,0,0,0.0
0,137,0,0,0.0
0,138,0,0,0.0
0,142,0,0,0.0
0,144,0,0,0.0
1,126,0,0,0.0
1,131,0,0,0.0
1,133,0,0,0.0
1,138,0,0,0.0
1,148,0,0,0.0
2,125,0,0,0.0
2,128,0,0,0.0
2,131,0,0,0.0
2,133,0,0,0.0
2,139,0,0,0.0
2,141,0,0,0.0
2,144,0,0,0.0
2,147,0,0,0.0
3,142,0,0,0.0
4,126,0,0,0.0
4,130,0,0,0.0
4,135,0,0,0.0
4,138,0,0,0.0
4,143,0,0,0.0
4,144,0,0,0.0
4,148,0,0,0.0
5,129,0,0,0.0
5,137,0,0,0.0
5,139,0,0,0.0
5,142,0,0,0.0
5,145,0,0,0.0
6,127,0,0,0.0
6,134,0,0,0.0
6,141,0,0,0.0
6,142,0,0,0.0
6,143,0,0,0.0
6,149,0,0,0.0
7,132,0,0,0.0
7,134,0,0,0.0
7,138,0,0,0.0
7,139,0,0,0.0
8,136,0,0,0.0
8,141,0,0,0.0
8,146,0,0,0.0
9,132,0,0,0.0
9,136,0,0,0.0
9,142,0,0,0.0
9,147,0,0,0.0
10,130,0,0,0.0
10,132,0,0,0.0
10,133,0,0,0.0
10,135,0,0,0.0
10,140,0,0,0.0
11,126,0,0,0.0
11,131,0,0,0.0
11,144,0,0,0.0
11,145,0,0,0.0
11,146,0,0,0.0
11,149,0,0,0.0
12,129,0,0,0.0
12,132,0,0,0.0
13,125,0,0,0.0
13,128,0,0,0.0
13,148,0,0,0.0
14,133,0,0,0.0
14,135,0,0,0.0
14,142,0,0,0.0
14,143,0,0,0.0
14,146,0,0,0.0
15,134,0,0,0.0
15,136,0,0,0.0
15,137,0,0,0.0
15,138,0,0,0.0
15,145,0,0,0.0
15,147,0,0,0.0
16,142,0,0,0.0
17,127,0,0,0.0
17,128,0,0,0.0
17,140,0,0,0.0
17,142,0,0,0.0
17,145,0,0,0.0
17,147,0,0,0.0
18,125,0,0,0.0
18,128,0,0,0.0
18,130,0,0,0.0
18,135,0,0,0.0
18,136,0,0,0.0
18,140,0,0,0.0
18,147,0,0,0.0
19,138,0,0,0.0
19,144,0,0,0.0
19,145,0,0,0.0
20,139,0,0,0.0
20,142,0,0,0.0
20,143,0,0,0.0
20,146,0,0,0.0
20,149,0,0,0.0
21,129,0,0,0.0
21,130,0,0,0.0
21,135,0,0,0.0
21,138,0,0,0.0
21,147,0,0,0.0
21,148,0,0,0.0
22,130,0,0,0.0
22,133,0,0,0.0
22,139,0,0,0.0
22,148,0,0,0.0
23,128,0,0,0.0
23,130,0,0,0.0
23,131,0,0,0.0
23,138,0,0,0.0
23,139,0,0,0.0
24,133,0,0,0.0
24,140,0,0,0.0
24,145,0,0,0.0
24,146,0,0,0.0
24,148,0,0,0.0
0,126,1,0,0.0
0,127,1,0,0.0
0,129,1,0,0.0
0,130,1,0,0.0
0,131,1,0,0.0
0,133,1,0,0.0
0,134,1,0,0.0
0,135,1,0,0.0
0,137,1,0,0.0
0,139,1,0,0.0
0,140,1,0,0.0
0,141,1,0,0.0
0,142,1,0,0.0
0,147,1,0,0.0
0,148,1,0,0.0
0,149,1,0,0.0
1,125,1,0,0.0
1,126,1,0,0.0
1,127,1,0,0.0
1,128,1,0,0.0
1,129,1,0,0.0
1,131,1,0,0.0
1,132,1,0,0.0
1,135,1,0,0.0
1,137,1,0,0.0
1,138,1,0,0.0
1,140,1,0,0.0
1,141,1,0,0.0
1,142,1,0,0.0
1,143,1,0,0.0
1,145,1,0,0.0
1,148,1,0,0.0
1,149,1,0,0.0
2,125,1,0,0.0
2,126,1,0,0.0
2,129,1,0,0.0
2,134,1,0,0.0
2,135,1,0,0.0
2,140,1,0,0.0
2,143,1,0,0.0
2,146,1,0,0.0
2,148,1,0,0.0
3,125,1,0,0.0
3,128,1,0,0.0
3,130,1,0,0.0
3,131,1,0,0.0
3,132,1,0,0.0
3,135,1,0,0.0
3,139,1,0,0.0
3,140,1,0,0.0
3,145,1,0,0.0
3,147,1,0,0.0
3,149,1,0,0.0
4,125,1,0,0.0
4,126,1,0,0.0
4,127,1,0,0.0
4,132,1,0,0.0
4,135,1,0,0.0
4,139,1,0,0.0
4,140,1,0,0.0
4,145,1,0,0.0
4,149,1,0,0.0
5,125,1,0,0.0
5,127,1,0,0.0
5,129,1,0,0.0
5,130,1,0,0.0
5,132,1,0,0.0
5,133,1,0,0.0
5,134,1,0,0.0
5,135,1,0,0.0
5,137,1,0,0.0
5,138,1,0,0.0
5,140,1,0,0.0
5,143,1,0,0.0
5,145,1,0,0.0
5,146,1,0,0.0
6,125,1,0,0.0
6,126,1,0,0.0
6,128,1,0,0.0
6,131,1,0,0.0
6,135,1,0,0.0
6,138,1,0,0.0
6,142,1,0,0.0
6,143,1,0,0.0
6,145,1,0,0.0
6,149,1,0,0.0
7,128,1,0,0.0
7,131,1,0,0.0
7,132,1,0,0.0
7,135,1,0,0.0
7,137,1,0,0.0
7,139,1,0,0.0
7,142,1,0,0.0
7,143,1,0,0.0
7,144,1,0,0.0
7,145,1,0,0.0
7,148,1,0,0.0
7,149,1,0,0.0
8,126,1,0,0.0
8,129,1,0,0.0
8,130,1,0,0.0
8,135,1,0,0.0
8,138,1,0,0.0
8,139,1,0,0.0
8,141,1,0,0.0
8,142,1,0,0.0
8,143,1,0,0.0
8,144,1,0,0.0
8,147,1,0,0.0
8,149,1,0,0.0
9,128,1,0,0.0
9,130,1,0,0.0
9,131,1,0,0.0
9,135,1,0,0.0
9,138,1,0,0.0
9,140,1,0,0.0
9,142,1,0,0.0
9,143,1,0,0.0
9,144,1,0,0.0
9,145,1,0,0.0
10,125,1,0,0.0
10,126,1,0,0.0
10,127,1,0,0.0
10,128,1,0,0.0
10,131,1,0,0.0
10,133,1,0,0.0
10,137,1,0,0.0
10,138,1,0,0.0
10,139,1,0,0.0
10,141,1,0,0.0
10,143,1,0,0.0
10,145,1,0,0.0
10,148,1,0,0.0
10,149,1,0,0.0
11,125,1,0,0.0
11,126,1,0,0.0
11,127,1,0,0.0
11,129,1,0,0.0
11,132,1,0,0.0
11,135,1,0,0.0
11,136,1,0,0.0
11,138,1,0,0.0
11,141,1,0,0.0
11,142,1,0,0.0
11,145,1,0,0.0
11,147,1,0,0.0
11,148,1,0,0.0
12,127,1,0,0.0
12,130,1,0,0.0
12,131,1,0,0.0
12,135,1,0,0.0
12,136,1,0,0.0
12,138,1,0,0.0
12,139,1,0,0.0
12,140,1,0,0.0
12,141,1,0,0.0
12,145,1,0,0.0
12,147,1,0,0.0
12,148,1,0,0.0
13,129,1,0,0.0
13,131,1,0,0.0
13,135,1,0,0.0
13,138,1,0,0.0
13,144,1,0,0.0
13,146,1,0,0.0
13,147,1,0,0.0
13,149,1,0,0.0
14,125,1,0,0.0
14,128,1,0,0.0
14,129,1,0,0.0
14,130,1,0,0.0
14,131,1,0,0.0
14,133,1,0,0.0
14,134,1,0,0.0
14,135,1,0,0.0
14,138,1,0,0.0
14,139,1,0,0.0
14,143,1,0,0.0
14,147,1,0,0.0
14,149,1,0,0.0
15,125,1,0,0.0
15,133,1,0,0.0
15,135,1,0,0.0
15,137,1,0,0.0
15,139,1,0,0.0
15,141,1,0,0.0
15,142,1,0,0.0
15,144,1,0,0.0
16,127,1,0,0.0
16,131,1,0,0.0
16,132,1,0,0.0
16,133,1,0,0.0
16,134,1,0,0.0
16,137,1,0,0.0
16,138,1,0,0.0
16,139,1,0,0.0
16,141,1,0,0.0
16,142,1,0,0.0
16,146,1,0,0.0
16,149,1,0,0.0
17,129,1,0,0.0
17,130,1,0,0.0
17,132,1,0,0.0
17,138,1,0,0.0
17,139,1,0,0.0
17,140,1,0,0.0
17,143,1,0,0.0
17,144,1,0,0.0
17,146,1,0,0.0
17,149,1,0,0.0
18,131,1,0,0.0
18,134,1,0,0.0
18,135,1,0,0.0
18,138,1,0,0.0
18,139,1,0,0.0
18,142,1,0,0.0
18,143,1,0,0.0
18,145,1,0,0.0
18,146,1,0,0.0
18,149,1,0,0.0
19,128,1,0,0.0
19,129,1,0,0.0
19,131,1,0,0.0
19,142,1,0,0.0
19,143,1,0,0.0
19,144,1,0,0.0
19,145,1,0,0.0
19,147,1,0,0.0
20,126,1,0,0.0
20,127,1,0,0.0
20,128,1,0,0.0
20,129,1,0,0.0
20,130,1,0,0.0
20,131,1,0,0.0
20,135,1,0,0.0
20,136,1,0,0.0
20,138,1,0,0.0
20,139,1,0,0.0
20,143,1,0,0.0
20,146,1,0,0.0
20,147,1,0,0.0
21,127,1,0,0.0
21,129,1,0,0.0
21,131,1,0,0.0
21,132,1,0,0.0
21,133,1,0,0.0
21,134,1,0,0.0
21,135,1,0,0.0
21,136,1,0,0.0
21,137,1,0,0.0
21,138,1,0,0.0
21,139,1,0,0.0
21,140,1,0,0.0
21,141,1,0,0.0
21,142,1,0,0.0
21,146,1,0,0.0
21,147,1,0,0.0
22,125,1,0,0.0
22,128,1,0,0.0
22,129,1,0,0.0
22,130,1,0,0.0
22,133,1,0,0.0
22,137,1,0,0.0
22,139,1,0,0.0
22,143,1,0,0.0
22,144,1,0,0.0
22,146,1,0,0.0
22,148,1,0,0.0
22,149,1,0,0.0
23,126,1,0,0.0
23,127,1,0,0.0
23,128,1,0,0.0
23,129,1,0,0.0
23,130,1,0,0.0
23,131,1,0,0.0
23,134,1,0,0.0
23,137,1,0,0.0
23,138,1,0,0.0
23,139,1,0,0.0
23,142,1,0,0.0
23,144,1,0,0.0
23,145,1,0,0.0
23,147,1,0,0.0
23,149,1,0,0.0
24,126,1,0,0.0
24,128,1,0,0.0
24,129,1,0,0.0
24,130,1,0,0.0
24,131,1,0,0.0
24,133,1,0,0.0
24,137,1,0,0.0
24,138,1,0,0.0
24,140,1,0,0.0
24,141,1,0,0.0
24,142,1,0,0.0
24,143,1,0,0.0
24,144,1,0,0.0
24,149,1,0,0.0
0,151,2,0,0.0
0,153,2,0,0.0
0,154,2,0,0.0
0,158,2,0,0.0
0,162,2,0,0.0
0,167,2,0,0.0
0,173,2,0,0.0
1,162,2,0,0.0
2,151,2,0,0.0
2,153,2,0,0.0
2,161,2,0,0.0
2,164,2,0,0.0
2,166,2,0,0.0
3,155,2,0,0.0
3,158,2,0,0.0
3,164,2,0,0.0
4,167,2,0,0.0
5,153,2,0,0.0
5,158,2,0,0.0
5,166,2,0,0.0
5,167,2,0,0.0
5,170,2,0,0.0
5,172,2,0,0.0
6,158,2,0,0.0
6,163,2,0,0.0
6,169,2,0,0.0
6,173,2,0,0.0
6,174,2,0,0.0
7,151,2,0,0.0
7,154,2,0,0.0
7,156,2,0,0.0
7,162,2,0,0.0
7,164,2,0,0.0
7,165,2,0,0.0
7,167,2,0,0.0
8,161,2,0,0.0
8,162,2,0,0.0
8,166,2,0,0.0
8,169,2,0,0.0
9,150,2,0,0.0
9,155,2,0,0.0
9,162,2,0,0.0
9,163,2,0,0.0
9,172,2,0,0.0
10,151,2,0,0.0
10,152,2,0,0.0
10,158,2,0,0.0
10,163,2,0,0.0
10,165,2,0,0.0
11,155,2,0,0.0
11,169,2,0,0.0
11,171,2,0,0.0
12,154,2,0,0.0
12,156,2,0,0.0
12,160,2,0,0.0
12,174,2,0,0.0
13,151,2,0,0.0
13,164,2,0,0.0
13,169,2,0,0.0
14,158,2,0,0.0
14,167,2,0,0.0
14,170,2,0,0.0
14,173,2,0,0.0
14,174,2,0,0.0
15,155,2,0,0.0
15,160,2,0,0.0
